Code,RegNum,BrandNam,Strength,Presentation,Form,Agent,Manufacturer,Country,Price,Pharmmarg,Stratum,PubDec,ResPart,ResCou,ExcDat,Subsidy
10313,2920/1,INTRAROSA,6.5mg,28pessaries &6applicators,Pessaries,Mersaco,Fareva Richmond Inc,USA,2578833.758,23.08,B,28.813785,Mundipharma MEA GmbH,Switzerland,2024-02-05,1
6073,167170/10,INUVER,100mcg/6mcg/dose,120 actuations,Solution for inhalation,Sadco,Chiesi Farmaceutici SpA,Italy,4677311.615,23.08,B,52.26046497,Chiesi Farmaceutici SpA,Italy,2024-02-05,1
10115,109019/1,INUVER NEXTHALER,100mcg/6mcg,1Inhaler 120doses,Inhalation powder,Sadco,Chiesi Farmaceutici SpA,Italy,5258634.63,23.08,B,58.75569419,Chiesi Farmaceutici SpA,Italy,2024-02-05,1
8181,61115/1,INVANZ,1g,1 Vial,Powder for concentrate for solution for infusion,Droguerie de l'Union,Fareva Mirabel,France,4199507.813,23.08,B,46.921875,Merck Canada Inc,Canada,2024-02-05,1
9162,84317/1,INVEGA,3mg,28,"Tablet, extended release",Mersaco,Janssen Cilag Manufacturing LLC,Puerto Rico,5386120.74,23.08,B,60.18012,Janssen Cilag  International NV,Belgium,2024-02-05,1
9163,84417/1,INVEGA,6mg,28,"Tablet, extended release",Mersaco,Janssen Cilag Manufacturing LLC,Puerto Rico,5825557.238,23.08,B,65.090025,Janssen Cilag  International NV,Belgium,2024-02-05,1
9164,84517/1,INVEGA,9mg,28,"Tablet, extended release",Mersaco,Janssen Cilag Manufacturing LLC,Puerto Rico,5825557.238,23.08,B,65.090025,Janssen Cilag  International NV,Belgium,2024-02-05,1
6797,97855/11,INVEGA SUSTENNA,100mg,1 prefilled syringe + 2 needles,"Injectable suspension, prolonged release",Mersaco,Janssen Pharmaceutica NV,Belgium,4357074.627,19.35,D,1,Janssen Cilag  International NV,Belgium,2024-02-05,1
6798,97854/11,INVEGA SUSTENNA,75mg,1 prefilled syringe + 2 needles,"Injectable suspension, prolonged release",Mersaco,Janssen Pharmaceutica NV,Belgium,3619283.582,19.35,D,1,Janssen Cilag  International NV,Belgium,2024-02-05,1
6800,97856/11,INVEGA SUSTENNA,150mg,1 prefilled syringe + 2 needles,"Injectable suspension, prolonged release",Mersaco,Janssen Pharmaceutica NV,Belgium,6318407.96,19.35,D,1,Janssen Cilag  International NV,Belgium,2024-02-05,1
6799,97852/11,INVEGA SUSTENNA,50mg,1 prefilled syringe + 2 needles,"Injectable suspension, prolonged release",Mersaco,Janssen Pharmaceutica NV,Belgium,5602387.518,19.35,D,1,Janssen Cilag  International NV,Belgium,2024-02-05,80
8587,103714/1,IPNODIS MEDIS,5mg/ml,10Ampoules x 1ml,Injectable solution,Medis Pharm Drugstore,Les Laboratoires Medis SA,Tunisia,565757.6925,23.08,A1,6.321315,Les Laboratoires Medis SA,Tunisia,2024-02-05,1
6939,097201/12,IPPROTON,40mg,10Vials,Lyophilised powder,Medis Pharm Drugstore,Les Laboratoires Medis SA,Tunisia,6533762.235,23.08,B,73.00293,Les Laboratoires Medis SA,Tunisia,2024-02-05,1
8374,95315/1,IPRATROPIUM ARROW ADULTES,0.5mg/2ml,Récipient unidose boite de 10,Solution pour Inhalation par nébuliseur ,Darapharma S.A.L.,Laboratoire Unither,France,303708.405,23.08,A1,3.39339,Arrow Génériques,France,2024-02-05,1
6120,24986/07,IPRAVENT,-,20x2ml,Respule,Droguerie de l'Union,Cipla Ltd,India,630262.1325,23.08,A1,7.042035,Cipla Ltd,India,2024-02-05,1
10586,17921/1,IRBAVEL 150,150mg,30,"Tablet, film coated",Benta Trading Co s.a.l.,Benta SAL,Lebanon,564413.85,23.08,A1,6.3063,-,-,2024-02-05,1
10587,17821/1,IRBAVEL 300,300mg,30,"Tablet, film coated",Benta Trading Co s.a.l.,Benta SAL,Lebanon,564413.85,23.08,A1,6.3063,-,-,2024-02-05,1
10588,17721/1,IRBAVEL PLUS 150/12.5,150/12.5mg,30,"Tablet, film coated",Benta Trading Co s.a.l.,Benta SAL,Lebanon,597689.95,23.08,A1,6.6781,-,-,2024-02-05,1
10589,17621/1,IRBAVEL PLUS 300/12.5,300/12.5mg,30,"Tablet, film coated",Benta Trading Co s.a.l.,Benta SAL,Lebanon,597689.95,23.08,A1,6.6781,-,-,2024-02-05,1
10590,17521/1,IRBAVEL PLUS 300/25,300/25mg,30,"Tablet, film coated",Benta Trading Co s.a.l.,Benta SAL,Lebanon,624566.8,23.08,A1,6.9784,-,-,2024-02-05,1
9070,23717/1,IRBESARTAN ARROW,150mg,30,Comprimes,Darapharma S.A.L.,APL Swift Services (Malta) Limited,Malta,470344.875,23.08,A1,5.25525,Arrow Génériques,France,2024-02-05,1
9071,23817/1,IRBESARTAN ARROW,300mg,30,Comprimes,Darapharma S.A.L.,APL Swift Services (Malta) Limited,Malta,470344.875,23.08,A1,5.25525,Arrow Génériques,France,2024-02-05,1
6238,218930/10,IRESSA,250mg,30,"Tablet, fim coated",Omnipharma,"NIPRO Pharma Corporation, Kagamiishi Plant",Japan,2326878,2.44,E2,1,AstraZeneca UK Ltd,UK,2024-02-05,1
5193,24323/06,IRINOGEN,100mg,1 vial,Solution for injection,New Europharm,Bioprofarma S.A.,Argentine,5239641.908,23.08,B,58.543485,-,-,2024-02-05,1
10654,13121/1,IRINOGEN,100mg,1 vial,Solution for injection,New Europharm,Laboratorio Kemex SA,Argentine,5239641.908,23.08,B,58.543485,Bioprofarma Bago SA,Argentine,2024-02-05,1
7554,186168/13,IRINOTECAN CELL PHARM,100mg (20mg/ml),1Vial x 5ml,Injectable concentrate for solution for infusion,Drugstore 3U S.A.R.L.,Haupt Pharma Wolfratshausen GmbH,Germany,6095669.58,23.08,B,68.10804,Stadapharm GmbH,Germany,2024-02-05,1
1732,148394/04,IRINOTECAN GP PHARM,100mg/5ml,1Vial,Solution for injection,Mediterranean Pharmaceutical Company,"GP-Pharm, SA",Argentine,5239641.908,23.08,B,58.543485,-,-,2024-02-05,1
6906,97467/12,IRINOTECAN HYDROCHLORIDE,100mg/5ml,1Vial,Concentrate for solution for infusion,Food & Drug Corporation FDC,Hospira UK Ltd,UK,2085643.56,23.08,B,23.30328,Hospira UK Ltd,UK,2024-02-05,1
6907,97466/12,IRINOTECAN HYDROCHLORIDE,40mg/2ml,1Vial,Concentrate for solution for infusion,Food & Drug Corporation FDC,Hospira UK Ltd,UK,861403.0425,23.08,A2,9.624615,Hospira UK Ltd,UK,2024-02-05,1
6463,218948/10,IRINOTECAN THYMOORGAN,40mg/2ml,1 Vial,Injectable concentrated  solution for infusion,Abela Frères S.A.L.,Thymoorgan Pharmazie GmbH,Germany,2297970.675,23.08,B,25.67565,Hikma Pharmaceuticals,Jordan,2024-02-05,1
6464,218947/10,IRINOTECAN THYMOORGAN,100mg/5ml,1 Vial,Injectable concentrated  solution for infusion,Abela Frères S.A.L.,Thymoorgan Pharmazie GmbH,Germany,6111795.69,23.08,B,68.28822,Hikma Pharmaceuticals,Jordan,2024-02-05,1
10216,56317/1,IRNOCAM 100,100mg/5ml,1Vial,Solution for injection,Benta Trading Co s.a.l.,"Manufactured by Hetero Labs Ltd, India for Benta SAL",Lebanon,7320946.687,21.26,C,81.798287,-,-,2024-02-05,1
10217,56217/1,IRNOCAM 40,40mg/2ml,1Vial,Solution for injection,Benta Trading Co s.a.l.,"Manufactured by Hetero Labs Ltd, India for Benta SAL",Lebanon,908693.5,23.08,A2,10.153,-,-,2024-02-05,1
11503,53823/1,ISDN,10mg,100,Tablet,Promopharm S.A.R.L.,Apotex Inc,Canada,311771.46,23.08,A1,3.48348,AA Pharma Inc.,Canada,2024-02-05,1
4605,20377,ISODEX,10mg,30,Tablet,Pharmadex,Pharmadex,Lebanon,138223.8,23.08,A1,1.5444,-,-,2024-02-05,1
5671,221979/09,ISOFLURANE HIKMA,-,100ml,Inhalation Aneasthetic,Abela Frères S.A.L.,Hikma Pharmaceuticals,Jordan,1583046.465,23.08,B,17.68767,-,-,2024-02-05,1
5285,221420/08,ISOPTIN,80mg,20,"Tablet, film coated",Mersaco,"Pharmaline Licensed by Abbott Laboratories GmbH, Germany",Lebanon,371340.5437,23.08,A1,4.149056354,-,-,2024-02-05,1
5286,221419/08,ISOPTIN SR,240mg,20,"Tablet, film coated, prolonged release",Mersaco,"Pharmaline Licensed by Abbott Laboratories GmbH, Germany",Lebanon,1053992.897,23.08,A2,11.77645695,-,-,2024-02-05,1
4075,23632/06,ISOSUPRA LIDOSE,16mg,30,"capsule, hard",Pharmamedic S.A.R.L.,SMB Technology SA,Belgium,1826281.958,23.08,B,20.405385,"Laboratoires SMB, SA",Belgium,2024-02-05,1
9189,51117/1,ISOTONIC SALINE,0.9%,1000ml Viaflex bag,Injectable solution,Alfa Laboratoires S.A.L.,Alfa Laboratoires S.A.L.,Lebanon,188771.968,16.67,-,2.109184,-,-,2024-02-05,1
9190,51017/1,ISOTONIC SALINE,0.9%,500ml Viaflex bag,Injectable solution,Alfa Laboratoires S.A.L.,Alfa Laboratoires S.A.L.,Lebanon,174552.7808,16.67,-,1.9503104,-,-,2024-02-05,1
9892,158118/1,ISOTONIC SALINE,0.9%,100ml Viaflex bag,Injectable solution,Alfa Laboratoires S.A.L.,Alfa Laboratoires S.A.L.,Lebanon,167780.28,16.67,-,1.87464,-,-,2024-02-05,1
9895,193218/1,ISOTONIC SALINE,0.9%,50ml Viaflex bag,Injectable solution,Alfa Laboratoires S.A.L.,Alfa Laboratoires S.A.L.,Lebanon,170630.2464,16.67,-,1.9064832,-,-,2024-02-05,1
9896,158218/1,ISOTONIC SALINE,0.9%,250ml Viaflex bag,Injectable solution,Alfa Laboratoires S.A.L.,Alfa Laboratoires S.A.L.,Lebanon,166707.712,16.67,-,1.862656,-,-,2024-02-05,1
4607,2848/94,ISOTONIC SODIUM CHLORIDE,0.9%,30ml,Solution,Pharmadex,Pharmadex,Lebanon,153582,23.08,A1,1.716,-,-,2024-02-05,1
7204,167520/10,ITRAZOL,100mg,4,Capsule,Food & Drug Corporation FDC,SAJA- Saudi Arabia Japanese Pharmaceutical Co,Saudi Arabia,149166.5175,23.08,A1,1.666665,SAJA- Saudi Arabia Japanese Pharmaceutical Co,Saudi Arabia,2024-02-05,1
7205,167519/10,ITRAZOL,100mg,15,Capsule,Food & Drug Corporation FDC,SAJA- Saudi Arabia Japanese Pharmaceutical Co,Saudi Arabia,559038.48,23.08,A1,6.24624,SAJA- Saudi Arabia Japanese Pharmaceutical Co,Saudi Arabia,2024-02-05,1
10693,24020/1,IVABRADINE ARROW,5mg,56,"Tablet, film coated, scored",Darapharma S.A.L.,Laboratorios Liconsa SA,Spain,1323684.863,23.08,A2,14.789775,Arrow Génériques,France,2024-02-05,1
10694,24120/1,IVABRADINE ARROW,7.5mg,56,"Tablet, film coated, scored",Darapharma S.A.L.,Laboratorios Liconsa SA,Spain,1323684.863,23.08,A2,14.789775,Arrow Génériques,France,2024-02-05,1
10514,13221/1,IVERMECTIN BENTA,6mg,10,Tablet,Benta Trading Co s.a.l.,"Manufactured by Neel Nayan Pharma Pvt, Ltd, India for Benta SAL",Lebanon,784548.05,23.08,A2,8.7659,-,-,2024-02-05,1
10515,13321/1,IVERMECTIN BENTA,6mg,6,Tablet,Benta Trading Co s.a.l.,"Manufactured by Neel Nayan Pharma Pvt, Ltd, India for Benta SAL",Lebanon,470984.8,23.08,A1,5.2624,-,-,2024-02-05,1
5210,222236/07,IVIRON,20mg/ml,5amp x 5ml,solution for IV injection,Benta Trading Co s.a.l.,Benta SAL,Lebanon,1745203.46,23.08,B,19.49948,-,-,2024-02-05,1
9505,102016/1,IVY-CALM,-,120ml,Syrup,Pharmanet Drugstore S.A.R.L.,Julphar,United Arab Emirates,251298.5475,23.08,A1,2.807805,Julphar,United Arab Emirates,2024-02-05,1
10266,48720/1,IXIFI,100mg/vial,1Vial,Powder for concentrate for solution for Intravenous Infusion,Food & Drug Corporation FDC,Pfizer Manufacturing Belgium NV ,Belgium,9978814.44,19.35,D,1,Pfizer Japan Inc.,Japan,2024-02-05,70
9170,65317/1,JADENU,360mg,30,"Tablet, film coated",Khalil Fattal & Fils S.A.L.,Novartis Pharma Stein AG,Switzerland,1090731,10.71,E1,1,Novartis Pharma AG,Switzerland,2024-02-05,1
9169,65217/1,JADENU,180mg,30,"Tablet, film coated",Khalil Fattal & Fils S.A.L.,Novartis Pharma Stein AG,Switzerland,14339031.15,19.35,D,1,Novartis Pharma AG,Switzerland,2024-02-05,70
7999,57314/1,JAKAVI,5mg,56,Tablet,Khalil Fattal & Fils S.A.L.,Novartis Pharma Stein AG,Switzerland,2611633,2.44,E2,1,Novartis Pharma AG,Switzerland,2024-02-05,1
8000,57414/1,JAKAVI,15mg,56,Tablet,Khalil Fattal & Fils S.A.L.,Novartis Pharma Stein AG,Switzerland,5153533,2.44,E2,1,Novartis Pharma AG,Switzerland,2024-02-05,1
8001,57514/1,JAKAVI,20mg,56,Tablet,Khalil Fattal & Fils S.A.L.,Novartis Pharma Stein AG,Switzerland,5153533,2.44,E2,1,Novartis Pharma AG,Switzerland,2024-02-05,1
5770,219590/09,JANUMET,50mg/1000mg,56,Tablet,Droguerie de l'Union,"Patheon Puerto Rico Inc, Manati",Puerto Rico,3093525.435,23.08,B,34.56453,Merck Sharp & Dohme Corp,USA,2024-02-05,1
5771,219591/09,JANUMET,50mg/500mg,56,Tablet,Droguerie de l'Union,"Patheon Puerto Rico Inc, Manati",Puerto Rico,3237316.583,23.08,B,36.171135,Merck Sharp & Dohme Corp,USA,2024-02-05,1
11236,54622/1,JANUMET,50mg/500mg,56,Tablet,Droguerie de l'Union,MSD International GmbH (Singapore Branch),Singapore,3237316.583,23.08,B,36.171135,Merck Sharp & Dohme Corp,USA,2024-02-05,1
11237,54522/1,JANUMET,50mg/1000mg,56,Tablet,Droguerie de l'Union,MSD International GmbH (Singapore Branch),Singapore,3093525.435,23.08,B,34.56453,Merck Sharp & Dohme Corp,USA,2024-02-05,1
7991,126314/1,JANUMET XR,50mg/500mg,56,Tablet,Droguerie de l'Union,MSD International GmbH (Puerto Rico Branch) LLC,Puerto Rico,4777360.088,23.08,B,53.378325,Merck Sharp & Dohme Corp,USA,2024-02-05,1
7992,126414/1,JANUMET XR,"50mg/1,000mg",56,Tablet,Droguerie de l'Union,MSD International GmbH (Puerto Rico Branch) LLC,Puerto Rico,4777360.088,23.08,B,53.378325,Merck Sharp & Dohme Corp,USA,2024-02-05,1
7993,126514/1,JANUMET XR,"100mg/1,000mg",28,Tablet,Droguerie de l'Union,MSD International GmbH (Puerto Rico Branch) LLC,Puerto Rico,4777360.088,23.08,B,53.378325,Merck Sharp & Dohme Corp,USA,2024-02-05,1
7871,44014/1,JANUVIA,100mg,28,"Tablet, film coated",Droguerie de l'Union,Organon Pharma (UK) Limited,UK,1884067.185,23.08,B,21.05103,MSD Ltd,UK,2024-02-05,1
8203,55515/1,JARDIANCE,25mg,30,"Tablet, film coated",Mersaco,Rottendorf Pharma GmbH,Germany,3081699.621,23.08,B,34.432398,Boehringer Ingelheim International GmbH ,Germany,2024-02-05,1
8204,55415/1,JARDIANCE,10mg,30,"Tablet, film coated",Mersaco,Rottendorf Pharma GmbH,Germany,3081699.621,23.08,B,34.432398,Boehringer Ingelheim International GmbH ,Germany,2024-02-05,1
6161,167732/10,JAVLOR,250mg/10ml,1Vial,Concentrate for solution for infusion,Mersaco,Fareva Pau,France,1614088,2.44,E2,1,Pierre Fabre Medicament ,France,2024-02-05,1
6162,167733/10,JAVLOR,50mg/2ml,1Vial,Concentrate for solution for infusion,Mersaco,Fareva Pau,France,9718840.064,19.35,D,1,Pierre Fabre Medicament ,France,2024-02-05,70
10624,100020/1,JECTIN-12,1000mcg/1ml,5Ampoules,for IM injection,Droguerie Mercury S.A.L.,Hikma Italia SpA,Italy,567101.535,23.08,A1,6.33633,Hikma Pharmaceuticals,Jordan,2024-02-05,1
8339,95715/1,JENTADUETO,"2.5mg/1,000mg",60,"Tablet, film coated",Mersaco,Boehringer Ingelheim Ellas A.E.,Greece,3542368.83,23.08,B,39.57954,Boehringer Ingelheim International GmbH ,Germany,2024-02-05,1
8489,95615/1,JENTADUETO,2.5mg/850mg,60,"Tablet, film coated",Mersaco,Boehringer Ingelheim Ellas A.E.,Greece,3542368.83,23.08,B,39.57954,Boehringer Ingelheim International GmbH ,Germany,2024-02-05,1
11047,136021/1,JENTADUETO,2.5mg/850mg,60,"Tablet, film coated",Mersaco,Dragenopharm Apotheker Puschl GmbH,Germany,3542368.83,23.08,B,39.57954,Boehringer Ingelheim (Canada) Ltd LTEE,Canada,2024-02-05,1
11048,136121/1,JENTADUETO,"2.5mg/1,000mg",60,"Tablet, film coated",Mersaco,Dragenopharm Apotheker Puschl GmbH,Germany,3542368.83,23.08,B,39.57954,Boehringer Ingelheim (Canada) Ltd LTEE,Canada,2024-02-05,1
8701,66016/1,JEVTANA INJECTION,60mg/1.5ml,1vial of Jevtana  + 1vial of diluent,-,Mersaco,Sanofi Aventis Deutschland GmbH,Germany,6158786,2.44,E2,1,Sanofi Aventis Groupe,France,2024-02-05,1
5180,222369/08,JOFLAM,50mg,30,"Tablet, film coated",Atrissi SARL,Jordan River Pharmaceutical Industries LLC,Jordan,322522.2,23.08,A1,3.6036,-,-,2024-02-05,1
9860,131116/1,JOS-PAN,-,100ml,Syrup,Qualipharm,Jerash Pharmaceuticals,Jordan,306396.09,23.08,A1,3.42342,Jerash Pharmaceuticals,Jordan,2024-02-05,1
9649,68316/1,JOSWE ARIPAL 10,-,30,Tablet,Eva Pharm Plus,Joswe Medical (Jordan Sweden Medical and Sterilization Co),Jordan,2253623.873,23.08,B,25.180155,Joswe Medical (Jordan Sweden Medical and Sterilization Co),Jordan,2024-02-05,1
9650,68416/1,JOSWE ARIPAL 15,-,30,Tablet,Eva Pharm Plus,Joswe Medical (Jordan Sweden Medical and Sterilization Co),Jordan,2460575.618,23.08,B,27.492465,Joswe Medical (Jordan Sweden Medical and Sterilization Co),Jordan,2024-02-05,1
9651,68516/1,JOSWE ARIPAL 30,-,30,Tablet,Eva Pharm Plus,Joswe Medical (Jordan Sweden Medical and Sterilization Co),Jordan,4628587.701,23.08,B,51.7160637,Joswe Medical (Jordan Sweden Medical and Sterilization Co),Jordan,2024-02-05,1
9648,68216/1,JOSWE ARIPAL 5,-,30,Tablet,Eva Pharm Plus,Joswe Medical (Jordan Sweden Medical and Sterilization Co),Jordan,1389533.145,23.08,A2,15.52551,Joswe Medical (Jordan Sweden Medical and Sterilization Co),Jordan,2024-02-05,1
7525,186173/13,JOSWE ATORVAST 10,10mg,30,"Caplet, film coated",Eva Pharm Plus,Joswe Medical (Jordan Sweden Medical and Sterilization Co),Jordan,849308.46,23.08,A2,9.48948,Joswe Medical (Jordan Sweden Medical and Sterilization Co),Jordan,2024-02-05,1
7177,166831/11,JOSWE ATORVAST 20,20mg,30,"Caplet, film coated",Eva Pharm Plus,Joswe Medical (Jordan Sweden Medical and Sterilization Co),Jordan,956815.86,23.08,A2,10.69068,Joswe Medical (Jordan Sweden Medical and Sterilization Co),Jordan,2024-02-05,1
7526,186174/13,JOSWE ATORVAST 40,40mg,30,"Caplet, film coated",Eva Pharm Plus,Joswe Medical (Jordan Sweden Medical and Sterilization Co),Jordan,1327716.39,23.08,A2,14.83482,Joswe Medical (Jordan Sweden Medical and Sterilization Co),Jordan,2024-02-05,1
7195,96695/12,JOSWE AVOXIN 500,500mg,7,"Oral Tablet, film coated",Eva Pharm Plus,Joswe Medical (Jordan Sweden Medical and Sterilization Co),Jordan,786147.8625,23.08,A2,8.783775,Joswe Medical (Jordan Sweden Medical and Sterilization Co),Jordan,2024-02-05,1
7196,96694/12,JOSWE AVOXIN 750,750mg,7,"Oral Tablet, film coated",Eva Pharm Plus,Joswe Medical (Jordan Sweden Medical and Sterilization Co),Jordan,1550794.245,23.08,B,17.32731,Joswe Medical (Jordan Sweden Medical and Sterilization Co),Jordan,2024-02-05,1
10480,13017/1,JOSWE COXIT 120,-,10,"Tablet, film coated",Eva Pharm Plus,Joswe Medical,Jordan,517379.3625,23.08,A1,5.780775,Joswe Medical,Jordan,2024-02-05,1
8034,186111/13,JOSWE DUBARA 10/10,-,30,"Caplet, film coated",Eva Pharm Plus,Joswe Medical (Jordan Sweden Medical and Sterilization Co),Jordan,2655567.164,23.08,B,29.6711415,Joswe Medical (Jordan Sweden Medical and Sterilization Co),Jordan,2024-02-05,1
8035,186110/13,JOSWE DUBARA 5/10,-,30,"Caplet, film coated",Eva Pharm Plus,Joswe Medical (Jordan Sweden Medical and Sterilization Co),Jordan,2370538.17,23.08,B,26.48646,Joswe Medical (Jordan Sweden Medical and Sterilization Co),Jordan,2024-02-05,1
7246,97801/11,JOSWE FLAMEX 200,200mg,10,Capsule,Eva Pharm Plus,Joswe Medical (Jordan Sweden Medical and Sterilization Co),Jordan,225765.54,23.08,A1,2.52252,Joswe Medical (Jordan Sweden Medical and Sterilization Co),Jordan,2024-02-05,1
8463,113715/1,JOSWE FLAMEX 200,200mg,30,Capsule,Eva Pharm Plus,Joswe Medical (Jordan Sweden Medical and Sterilization Co),Jordan,675952.7775,23.08,A1,7.552545,Joswe Medical (Jordan Sweden Medical and Sterilization Co),Jordan,2024-02-05,1
7176,97681/11,JOSWE FLAMEX 400,400mg,10,Capsule,Eva Pharm Plus,Joswe Medical (Jordan Sweden Medical and Sterilization Co),Jordan,838557.72,23.08,A2,9.36936,Joswe Medical (Jordan Sweden Medical and Sterilization Co),Jordan,2024-02-05,1
8464,113615/1,JOSWE FLAMEX 400,400mg,30,Capsule,Eva Pharm Plus,Joswe Medical (Jordan Sweden Medical and Sterilization Co),Jordan,2319472.155,23.08,B,25.91589,Joswe Medical (Jordan Sweden Medical and Sterilization Co),Jordan,2024-02-05,1
5927,222483/08,JOSWE GLEMAX 2,-,30,Caplet,The Lebanese Pharmacists SAL,Joswe Medical (Jordan Sweden Medical and Sterilization Co),Jordan,326553.7275,23.08,A1,3.648645,-,-,2024-02-05,1
5929,221855/08,JOSWE GLEMAX 3,-,30,Caplet,The Lebanese Pharmacists SAL,Joswe Medical (Jordan Sweden Medical and Sterilization Co),Jordan,506628.6225,23.08,A1,5.660655,-,-,2024-02-05,1
5930,221854/08,JOSWE GLEMAX 4,-,30,Caplet,The Lebanese Pharmacists SAL,Joswe Medical (Jordan Sweden Medical and Sterilization Co),Jordan,593978.385,23.08,A1,6.63663,-,-,2024-02-05,1
6437,167498/10,JOSWE GLEMAX 6,6mg,30,Caplet,The Lebanese Pharmacists SAL,Joswe Medical (Jordan Sweden Medical and Sterilization Co),Jordan,663858.195,23.08,A1,7.41741,Joswe Medical (Jordan Sweden Medical and Sterilization Co),Jordan,2024-02-05,1
6669,219726/09,JOSWE LANZOTEC 15,15mg,15,Capsule,The Lebanese Pharmacists SAL,Joswe Medical (Jordan Sweden Medical and Sterilization Co),Jordan,270112.3425,23.08,A1,3.018015,Joswe Medical (Jordan Sweden Medical and Sterilization Co),Jordan,2024-02-05,1
6668,219725/09,JOSWE LANZOTEC 30,30mg,15,Capsule,The Lebanese Pharmacists SAL,Joswe Medical (Jordan Sweden Medical and Sterilization Co),Jordan,271456.185,23.08,A1,3.03303,Joswe Medical (Jordan Sweden Medical and Sterilization Co),Jordan,2024-02-05,1
8644,140815/1,JOSWE LANZOTEC 30,30mg,30,Capsule,The Lebanese Pharmacists SAL,Joswe Medical (Jordan Sweden Medical and Sterilization Co),Jordan,514691.6775,23.08,A1,5.750745,Joswe Medical (Jordan Sweden Medical and Sterilization Co),Jordan,2024-02-05,1
8384,104914/1,JOSWE QUZAL 200,200mg,30,Tablet,Eva Pharm Plus,Joswe Medical (Jordan Sweden Medical and Sterilization Co),Jordan,1628199.573,23.08,B,18.192174,Joswe Medical (Jordan Sweden Medical and Sterilization Co),Jordan,2024-02-05,1
8385,105014/1,JOSWE QUZAL 200,200mg,60,Tablet,Eva Pharm Plus,Joswe Medical (Jordan Sweden Medical and Sterilization Co),Jordan,4039590.555,23.08,B,45.13509,Joswe Medical (Jordan Sweden Medical and Sterilization Co),Jordan,2024-02-05,1
8382,104314/1,JOSWE QUZAL 25,25mg,30,Tablet,Eva Pharm Plus,Joswe Medical (Jordan Sweden Medical and Sterilization Co),Jordan,665202.0375,23.08,A1,7.432425,Joswe Medical (Jordan Sweden Medical and Sterilization Co),Jordan,2024-02-05,1
8383,104414/1,JOSWE QUZAL 25,25mg,60,Tablet,Eva Pharm Plus,Joswe Medical (Jordan Sweden Medical and Sterilization Co),Jordan,1331747.918,23.08,A2,14.879865,Joswe Medical (Jordan Sweden Medical and Sterilization Co),Jordan,2024-02-05,1
8386,105314/1,JOSWE QUZAL 400,400mg,30,Tablet,Eva Pharm Plus,Joswe Medical (Jordan Sweden Medical and Sterilization Co),Jordan,2197720.025,23.08,B,24.555531,Joswe Medical (Jordan Sweden Medical and Sterilization Co),Jordan,2024-02-05,1
8387,105414/1,JOSWE QUZAL 400,400mg,60,Tablet,Eva Pharm Plus,Joswe Medical (Jordan Sweden Medical and Sterilization Co),Jordan,6760871.618,23.08,B,75.540465,Joswe Medical (Jordan Sweden Medical and Sterilization Co),Jordan,2024-02-05,1
1475,974454/00,JULMENTIN,375mg,20,"Tablet, film coated",Pharmanet Drugstore S.A.R.L.,Julphar,United Arab Emirates,260705.445,23.08,A1,2.91291,-,-,2024-02-05,1
5094,23715/06,JULMENTIN 2X,457mg/5ml,70ml,Powder for suspension,Pharmanet Drugstore S.A.R.L.,Julphar,United Arab Emirates,278175.3975,23.08,A1,3.108105,-,-,2024-02-05,1
7025,96599/12,JULMENTIN ES,642.9mg/5ml,100ml,Powder for oral suspension,Pharmanet Drugstore S.A.R.L.,Julphar,United Arab Emirates,924563.64,23.08,A2,10.33032,Julphar,United Arab Emirates,2024-02-05,1
1478,974455/00,JULMENTIN FORTE,625mg,20,"Tablet, film coated",Pharmanet Drugstore S.A.R.L.,Julphar,United Arab Emirates,245923.1775,23.08,A1,2.747745,-,-,2024-02-05,1
5061,24121/06,JUSLINE,70/30U/ml,1vial,Injection,Pharmanet Drugstore S.A.R.L.,Julphar,United Arab Emirates,250903.9045,23.08,A1,1,-,-,2024-02-05,45
5057,24122/06,JUSLINE N,100IU/ml,1vial,Injection,Pharmanet Drugstore S.A.R.L.,Julphar,United Arab Emirates,250903.9045,23.08,A1,1,-,-,2024-02-05,45
5060,24123/06,JUSLINE R,100IU/ml,1vial,Injection,Pharmanet Drugstore S.A.R.L.,Julphar,United Arab Emirates,250903.9045,23.08,A1,1,-,-,2024-02-05,45
